Date,Average_price($/unit),Total_Volume (units),Type,Year,City,State,Mileage (miles),Average_price,Total_Volume,Mileage_miles,Revenue
2019-03-17,$0.92 ,374928,conventional,2019,Charlotte,NC,2428,0.92,374928,2428,344933.76
2019-03-17,$1.44 ,16976,organic,2019,Charlotte,NC,2428,1.44,16976,2428,24445.44
2019-03-17,$1.22 ,791938,conventional,2019,Chicago,IL,2030,1.22,791938,2030,966164.36
2019-03-17,$1.48 ,50730,organic,2019,Chicago,IL,2030,1.48,50730,2030,75080.4
2019-03-17,$1.07 ,290064,conventional,2019,CincinnatiDayton,OH,2190,1.07,290064,2190,310368.48000000004
2019-03-17,$1.81 ,15003,organic,2019,CincinnatiDayton,OH,2190,1.81,15003,2190,27155.43
2019-03-17,$1.02 ,232809,conventional,2019,Columbus,OH,2261,1.02,232809,2261,237465.18
2019-03-17,$1.63 ,11030,organic,2019,Columbus,OH,2261,1.63,11030,2261,17978.899999999998
2019-03-17,$0.67 ,1595901,conventional,2019,DallasFtWorth,TX,1449,0.67,1595901,1449,1069253.6700000002
2019-03-17,$1.41 ,30354,organic,2019,DallasFtWorth,TX,1449,1.41,30354,1449,42799.14
2019-03-17,$1.02 ,1005907,conventional,2019,Denver,CO,1032,1.02,1005907,1032,1026025.14
2019-03-17,$1.28 ,46527,organic,2019,Denver,CO,1032,1.28,46527,1032,59554.56
2019-03-17,$1.00 ,582148,conventional,2019,Detroit,MI,2296,1.0,582148,2296,582148.0
2019-03-17,$1.60 ,17910,organic,2019,Detroit,MI,2296,1.6,17910,2296,28656.0
2019-03-17,$1.01 ,309817,conventional,2019,Grand Rapids,MI,2193,1.01,309817,2193,312915.17
2019-03-17,$1.64 ,5303,organic,2019,Grand Rapids,MI,2193,1.64,5303,2193,8696.92
2019-03-17,$1.13 ,300271,conventional,2019,HarrisburgScranton,PA,2717,1.13,300271,2717,339306.23
2019-03-17,$1.38 ,21110,organic,2019,HarrisburgScranton,PA,2717,1.38,21110,2717,29131.8
2019-03-17,$1.35 ,306074,conventional,2019,HartfordSpringfield,CT,2906,1.35,306074,2906,413199.9
2019-03-17,$1.59 ,26962,organic,2019,HartfordSpringfield,CT,2906,1.59,26962,2906,42869.58
2019-03-17,$0.60 ,1349018,conventional,2019,Houston,TX,1656,0.6,1349018,1656,809410.7999999999
2019-03-17,$1.55 ,20580,organic,2019,Houston,TX,1656,1.55,20580,1656,31899.0
2019-03-17,$0.97 ,247804,conventional,2019,Indianapolis,IN,2083,0.97,247804,2083,240369.88
2019-03-17,$1.75 ,6865,organic,2019,Indianapolis,IN,2083,1.75,6865,2083,12013.75
2019-03-17,$0.97 ,247318,conventional,2019,Jacksonville,FL,2440,0.97,247318,2440,239898.46
2019-03-17,$1.50 ,6608,organic,2019,Jacksonville,FL,2440,1.5,6608,2440,9912.0
2019-03-17,$1.07 ,343077,conventional,2019,Las Vegas,NV,286,1.07,343077,286,367092.39
2019-03-17,$1.59 ,13097,organic,2019,Las Vegas,NV,286,1.59,13097,286,20824.23
2019-03-17,$0.97 ,3358175,conventional,2019,Los Angeles,CA,111,0.97,3358175,111,3257429.75
2019-03-17,$1.46 ,108989,organic,2019,Los Angeles,CA,111,1.46,108989,111,159123.94
2019-03-17,$0.93 ,134658,conventional,2019,Louisville,KY,2101,0.93,134658,2101,125231.94
2019-03-17,$1.61 ,6210,organic,2019,Louisville,KY,2101,1.61,6210,2101,9998.1
2019-03-17,$0.87 ,287703,conventional,2019,Nashville,TN,2022,0.87,287703,2022,250301.61
2019-03-17,$1.57 ,11309,organic,2019,Nashville,TN,2022,1.57,11309,2022,17755.13
2019-03-17,$0.92 ,331390,conventional,2019,New Orleans,LA,1954,0.92,331390,1954,304878.8
2019-03-17,$1.38 ,5686,organic,2019,New Orleans,LA,1954,1.38,5686,1954,7846.679999999999
2019-03-17,$1.30 ,1641527,conventional,2019,New York,NY,2794,1.3,1641527,2794,2133985.1
2019-03-17,$1.48 ,153649,organic,2019,New York,NY,2794,1.48,153649,2794,227400.52
2019-03-17,$0.96 ,571055,conventional,2019,Orlando,FL,2617,0.96,571055,2617,548212.7999999999
2019-03-17,$1.45 ,15647,organic,2019,Orlando,FL,2617,1.45,15647,2617,22688.149999999998
2019-03-17,$1.28 ,507148,conventional,2019,Philadelphia,PA,2759,1.28,507148,2759,649149.4400000001
2019-03-17,$1.41 ,46875,organic,2019,Philadelphia,PA,2759,1.41,46875,2759,66093.75
2019-03-17,$0.80 ,1247140,conventional,2019,PhoenixTucson,AZ,482,0.8,1247140,482,997712.0
2019-03-17,$1.26 ,37618,organic,2019,PhoenixTucson,AZ,482,1.26,37618,482,47398.68
2019-03-17,$1.19 ,107653,conventional,2019,Pittsburgh,PA,2445,1.19,107653,2445,128107.06999999999
2019-03-17,$1.32 ,12052,organic,2019,Pittsburgh,PA,2445,1.32,12052,2445,15908.640000000001
2019-03-17,$1.12 ,683059,conventional,2019,Portland,OR,855,1.12,683059,855,765026.0800000001
2019-03-17,$1.61 ,34199,organic,2019,Portland,OR,855,1.61,34199,855,55060.39000000001
2019-03-17,$0.92 ,462379,conventional,2019,RaleighGreensboro,NC,2557,0.92,462379,2557,425388.68
2019-03-17,$1.41 ,21227,organic,2019,RaleighGreensboro,NC,2557,1.41,21227,2557,29930.07
2019-03-17,$0.83 ,346509,conventional,2019,RichmondNorfolk,VA,2632,0.83,346509,2632,287602.47
2019-03-17,$1.36 ,19341,organic,2019,RichmondNorfolk,VA,2632,1.36,19341,2632,26303.760000000002
2019-03-17,$1.29 ,474435,conventional,2019,Sacramento,CA,277,1.29,474435,277,612021.15
2019-03-17,$1.79 ,11783,organic,2019,Sacramento,CA,277,1.79,11783,277,21091.57
2019-03-17,$0.96 ,599694,conventional,2019,San Diego,CA,253,0.96,599694,253,575706.24
2019-03-17,$1.65 ,23034,organic,2019,San Diego,CA,253,1.65,23034,253,38006.1
2019-03-17,$1.35 ,885978,conventional,2019,San Francisco,CA,283,1.35,885978,283,1196070.3
2019-03-17,$1.93 ,44118,organic,2019,San Francisco,CA,283,1.93,44118,283,85147.73999999999
2019-03-17,$1.28 ,587763,conventional,2019,Seattle,WA,1029,1.28,587763,1029,752336.64
2019-03-17,$1.86 ,72126,organic,2019,Seattle,WA,1029,1.86,72126,1029,134154.36000000002
2019-03-17,$1.18 ,83766,conventional,2019,Spokane,WA,1097,1.18,83766,1097,98843.87999999999
2019-03-17,$1.85 ,7349,organic,2019,Spokane,WA,1097,1.85,7349,1097,13595.650000000001
2019-03-17,$1.04 ,196742,conventional,2019,St. Louis,MO,1841,1.04,196742,1841,204611.68
2019-03-17,$1.84 ,8015,organic,2019,St. Louis,MO,1841,1.84,8015,1841,14747.6
2019-03-17,$1.13 ,72027,conventional,2019,Syracuse,NY,2693,1.13,72027,2693,81390.51
2019-03-17,$1.34 ,6550,organic,2019,Syracuse,NY,2693,1.34,6550,2693,8777.0
2019-03-17,$0.96 ,623053,conventional,2019,Tampa,FL,2636,0.96,623053,2636,598130.88
2019-03-17,$1.39 ,12720,organic,2019,Tampa,FL,2636,1.39,12720,2636,17680.8
2019-03-24,$0.91 ,138460,conventional,2019,Albany,NY,2832,0.91,138460,2832,125998.6
2019-03-24,$1.37 ,4195,organic,2019,Albany,NY,2832,1.37,4195,2832,5747.150000000001
2019-03-24,$1.04 ,614469,conventional,2019,Atlanta,GA,2199,1.04,614469,2199,639047.76
2019-03-24,$1.55 ,33460,organic,2019,Atlanta,GA,2199,1.55,33460,2199,51863.0
2019-03-24,$1.34 ,888137,conventional,2019,BaltimoreWashington,MD,2679,1.34,888137,2679,1190103.58
2019-03-24,$1.53 ,57760,organic,2019,BaltimoreWashington,MD,2679,1.53,57760,2679,88372.8
2019-03-24,$1.17 ,104792,conventional,2019,Boise,ID,827,1.17,104792,827,122606.64
2019-03-24,$1.58 ,3523,organic,2019,Boise,ID,827,1.58,3523,827,5566.34
2019-03-24,$1.32 ,695610,conventional,2019,Boston,MA,2998,1.32,695610,2998,918205.2000000001
2019-03-24,$1.65 ,25522,organic,2019,Boston,MA,2998,1.65,25522,2998,42111.299999999996
2019-03-24,$1.14 ,198676,conventional,2019,BuffaloRochester,NY,2552,1.14,198676,2552,226490.63999999998
2019-03-24,$1.44 ,14118,organic,2019,BuffaloRochester,NY,2552,1.44,14118,2552,20329.92
2019-03-24,$1.12 ,296288,conventional,2019,Charlotte,NC,2428,1.12,296288,2428,331842.56000000006
2019-03-24,$1.40 ,18113,organic,2019,Charlotte,NC,2428,1.4,18113,2428,25358.199999999997
2019-03-24,$1.27 ,686651,conventional,2019,Chicago,IL,2030,1.27,686651,2030,872046.77
2019-03-24,$1.63 ,40063,organic,2019,Chicago,IL,2030,1.63,40063,2030,65302.689999999995
2019-03-24,$0.89 ,316937,conventional,2019,CincinnatiDayton,OH,2190,0.89,316937,2190,282073.93
2019-03-24,$1.40 ,17005,organic,2019,CincinnatiDayton,OH,2190,1.4,17005,2190,23807.0
2019-03-24,$0.88 ,266353,conventional,2019,Columbus,OH,2261,0.88,266353,2261,234390.64
2019-03-24,$1.37 ,12053,organic,2019,Columbus,OH,2261,1.37,12053,2261,16512.61
2019-03-24,$0.74 ,1607965,conventional,2019,DallasFtWorth,TX,1449,0.74,1607965,1449,1189894.1
2019-03-24,$1.39 ,33641,organic,2019,DallasFtWorth,TX,1449,1.39,33641,1449,46760.99
2019-03-24,$0.98 ,973003,conventional,2019,Denver,CO,1032,0.98,973003,1032,953542.94
2019-03-24,$1.24 ,42415,organic,2019,Denver,CO,1032,1.24,42415,1032,52594.6
2019-03-24,$0.97 ,500989,conventional,2019,Detroit,MI,2296,0.97,500989,2296,485959.32999999996
2019-03-24,$1.34 ,21505,organic,2019,Detroit,MI,2296,1.34,21505,2296,28816.7
2019-03-24,$1.51 ,134916,conventional,2019,Grand Rapids,MI,2193,1.51,134916,2193,203723.16
2019-03-24,$1.55 ,6899,organic,2019,Grand Rapids,MI,2193,1.55,6899,2193,10693.45
2019-03-24,$1.09 ,346079,conventional,2019,HarrisburgScranton,PA,2717,1.09,346079,2717,377226.11000000004
2019-03-24,$1.44 ,19000,organic,2019,HarrisburgScranton,PA,2717,1.44,19000,2717,27360.0
2019-03-24,$1.38 ,389414,conventional,2019,HartfordSpringfield,CT,2906,1.38,389414,2906,537391.32
2019-03-24,$1.91 ,14691,organic,2019,HartfordSpringfield,CT,2906,1.91,14691,2906,28059.809999999998
2019-03-24,$0.74 ,1202059,conventional,2019,Houston,TX,1656,0.74,1202059,1656,889523.66
2019-03-24,$1.51 ,21523,organic,2019,Houston,TX,1656,1.51,21523,1656,32499.73
2019-03-24,$0.89 ,273486,conventional,2019,Indianapolis,IN,2083,0.89,273486,2083,243402.54
2019-03-24,$1.41 ,9202,organic,2019,Indianapolis,IN,2083,1.41,9202,2083,12974.82
2019-03-24,$1.12 ,200618,conventional,2019,Jacksonville,FL,2440,1.12,200618,2440,224692.16000000003
2019-03-24,$1.25 ,10392,organic,2019,Jacksonville,FL,2440,1.25,10392,2440,12990.0
2019-03-24,$0.99 ,383593,conventional,2019,Las Vegas,NV,286,0.99,383593,286,379757.07
2019-03-24,$1.59 ,11476,organic,2019,Las Vegas,NV,286,1.59,11476,286,18246.84
2019-03-24,$1.06 ,2874378,conventional,2019,Los Angeles,CA,111,1.06,2874378,111,3046840.68
2019-03-24,$1.42 ,109033,organic,2019,Los Angeles,CA,111,1.42,109033,111,154826.86
2019-03-24,$1.06 ,109145,conventional,2019,Louisville,KY,2101,1.06,109145,2101,115693.70000000001
2019-03-24,$1.80 ,5832,organic,2019,Louisville,KY,2101,1.8,5832,2101,10497.6
2019-03-24,$0.92 ,259494,conventional,2019,Nashville,TN,2022,0.92,259494,2022,238734.48
2019-03-24,$1.61 ,12557,organic,2019,Nashville,TN,2022,1.61,12557,2022,20216.77
2019-03-24,$0.98 ,314633,conventional,2019,New Orleans,LA,1954,0.98,314633,1954,308340.33999999997
2019-03-24,$1.31 ,5812,organic,2019,New Orleans,LA,1954,1.31,5812,1954,7613.72
2019-03-24,$1.33 ,2286247,conventional,2019,New York,NY,2794,1.33,2286247,2794,3040708.5100000002
2019-03-24,$1.75 ,96772,organic,2019,New York,NY,2794,1.75,96772,2794,169351.0
2019-03-24,$1.08 ,474885,conventional,2019,Orlando,FL,2617,1.08,474885,2617,512875.80000000005
2019-03-24,$1.22 ,22410,organic,2019,Orlando,FL,2617,1.22,22410,2617,27340.2
2019-03-24,$1.25 ,678069,conventional,2019,Philadelphia,PA,2759,1.25,678069,2759,847586.25
2019-03-24,$1.56 ,31042,organic,2019,Philadelphia,PA,2759,1.56,31042,2759,48425.520000000004
2019-03-24,$0.75 ,1431437,conventional,2019,PhoenixTucson,AZ,482,0.75,1431437,482,1073577.75
2019-03-24,$1.27 ,35059,organic,2019,PhoenixTucson,AZ,482,1.27,35059,482,44524.93
2019-03-24,$0.97 ,144071,conventional,2019,Pittsburgh,PA,2445,0.97,144071,2445,139748.87
2019-03-24,$1.55 ,7014,organic,2019,Pittsburgh,PA,2445,1.55,7014,2445,10871.7
2019-03-24,$1.06 ,740661,conventional,2019,Portland,OR,855,1.06,740661,855,785100.66
2019-03-24,$1.49 ,37563,organic,2019,Portland,OR,855,1.49,37563,855,55968.87
2019-03-24,$1.04 ,378418,conventional,2019,RaleighGreensboro,NC,2557,1.04,378418,2557,393554.72000000003
2019-03-24,$1.41 ,21379,organic,2019,RaleighGreensboro,NC,2557,1.41,21379,2557,30144.39
2019-03-24,$1.06 ,279461,conventional,2019,RichmondNorfolk,VA,2632,1.06,279461,2632,296228.66000000003
2019-03-24,$1.49 ,17393,organic,2019,RichmondNorfolk,VA,2632,1.49,17393,2632,25915.57
2019-03-24,$1.16 ,510208,conventional,2019,Sacramento,CA,277,1.16,510208,277,591841.2799999999
2019-03-24,$1.56 ,17719,organic,2019,Sacramento,CA,277,1.56,17719,277,27641.64
2019-03-24,$1.14 ,466717,conventional,2019,San Diego,CA,253,1.14,466717,253,532057.38
2019-03-24,$1.69 ,18155,organic,2019,San Diego,CA,253,1.69,18155,253,30681.95
2019-03-24,$1.16 ,942545,conventional,2019,San Francisco,CA,283,1.16,942545,283,1093352.2
2019-03-24,$1.93 ,43870,organic,2019,San Francisco,CA,283,1.93,43870,283,84669.09999999999
2019-03-24,$1.30 ,555658,conventional,2019,Seattle,WA,1029,1.3,555658,1029,722355.4
2019-03-24,$1.33 ,106990,organic,2019,Seattle,WA,1029,1.33,106990,1029,142296.7
2019-03-24,$1.21 ,80918,conventional,2019,Spokane,WA,1097,1.21,80918,1097,97910.78
2019-03-24,$1.90 ,3366,organic,2019,Spokane,WA,1097,1.9,3366,1097,6395.4
2019-03-24,$1.11 ,183877,conventional,2019,St. Louis,MO,1841,1.11,183877,1841,204103.47000000003
2019-03-24,$1.87 ,9988,organic,2019,St. Louis,MO,1841,1.87,9988,1841,18677.56
2019-03-24,$1.02 ,94194,conventional,2019,Syracuse,NY,2693,1.02,94194,2693,96077.88
2019-03-24,$1.36 ,5837,organic,2019,Syracuse,NY,2693,1.36,5837,2693,7938.320000000001
2019-03-24,$1.09 ,500221,conventional,2019,Tampa,FL,2636,1.09,500221,2636,545240.89
2019-03-24,$1.21 ,17851,organic,2019,Tampa,FL,2636,1.21,17851,2636,21599.71
2019-03-31,$1.04 ,99901,conventional,2019,Albany,NY,2832,1.04,99901,2832,103897.04000000001
2019-03-31,$1.74 ,2508,organic,2019,Albany,NY,2832,1.74,2508,2832,4363.92
2019-03-31,$1.01 ,647003,conventional,2019,Atlanta,GA,2199,1.01,647003,2199,653473.03
2019-03-31,$1.77 ,23007,organic,2019,Atlanta,GA,2199,1.77,23007,2199,40722.39
2019-03-31,$1.26 ,924728,conventional,2019,BaltimoreWashington,MD,2679,1.26,924728,2679,1165157.28
2019-03-31,$1.54 ,55927,organic,2019,BaltimoreWashington,MD,2679,1.54,55927,2679,86127.58
2019-03-31,$1.26 ,96644,conventional,2019,Boise,ID,827,1.26,96644,827,121771.44
2019-03-31,$1.64 ,3636,organic,2019,Boise,ID,827,1.64,3636,827,5963.04
2019-03-31,$1.41 ,599299,conventional,2019,Boston,MA,2998,1.41,599299,2998,845011.59
2019-03-31,$1.76 ,22880,organic,2019,Boston,MA,2998,1.76,22880,2998,40268.8
2019-03-31,$1.15 ,177422,conventional,2019,BuffaloRochester,NY,2552,1.15,177422,2552,204035.3
2019-03-31,$1.58 ,12478,organic,2019,BuffaloRochester,NY,2552,1.58,12478,2552,19715.24
2019-03-31,$1.13 ,299502,conventional,2019,Charlotte,NC,2428,1.13,299502,2428,338437.25999999995
2019-03-31,$1.60 ,15930,organic,2019,Charlotte,NC,2428,1.6,15930,2428,25488.0
2019-03-31,$1.26 ,724492,conventional,2019,Chicago,IL,2030,1.26,724492,2030,912859.92
2019-03-31,$1.68 ,34481,organic,2019,Chicago,IL,2030,1.68,34481,2030,57928.079999999994
2019-03-31,$0.92 ,290383,conventional,2019,CincinnatiDayton,OH,2190,0.92,290383,2190,267152.36
2019-03-31,$1.38 ,15085,organic,2019,CincinnatiDayton,OH,2190,1.38,15085,2190,20817.3
2019-03-31,$0.91 ,240024,conventional,2019,Columbus,OH,2261,0.91,240024,2261,218421.84
2019-03-31,$1.45 ,11550,organic,2019,Columbus,OH,2261,1.45,11550,2261,16747.5
2019-03-31,$0.72 ,1622872,conventional,2019,DallasFtWorth,TX,1449,0.72,1622872,1449,1168467.8399999999
2019-03-31,$1.32 ,33294,organic,2019,DallasFtWorth,TX,1449,1.32,33294,1449,43948.08
2019-03-31,$1.21 ,787692,conventional,2019,Denver,CO,1032,1.21,787692,1032,953107.32
2019-03-31,$1.33 ,30982,organic,2019,Denver,CO,1032,1.33,30982,1032,41206.060000000005
2019-03-31,$1.02 ,425063,conventional,2019,Detroit,MI,2296,1.02,425063,2296,433564.26
2019-03-31,$1.41 ,19993,organic,2019,Detroit,MI,2296,1.41,19993,2296,28190.129999999997
2019-03-31,$1.57 ,136094,conventional,2019,Grand Rapids,MI,2193,1.57,136094,2193,213667.58000000002
2019-03-31,$1.55 ,7932,organic,2019,Grand Rapids,MI,2193,1.55,7932,2193,12294.6
2019-03-31,$1.11 ,305722,conventional,2019,HarrisburgScranton,PA,2717,1.11,305722,2717,339351.42000000004
2019-03-31,$1.43 ,18581,organic,2019,HarrisburgScranton,PA,2717,1.43,18581,2717,26570.829999999998
2019-03-31,$1.28 ,302740,conventional,2019,HartfordSpringfield,CT,2906,1.28,302740,2906,387507.2
2019-03-31,$1.92 ,15507,organic,2019,HartfordSpringfield,CT,2906,1.92,15507,2906,29773.44
2019-03-31,$0.74 ,1272937,conventional,2019,Houston,TX,1656,0.74,1272937,1656,941973.38
2019-03-31,$1.28 ,20705,organic,2019,Houston,TX,1656,1.28,20705,1656,26502.4
2019-03-31,$0.93 ,236970,conventional,2019,Indianapolis,IN,2083,0.93,236970,2083,220382.1
2019-03-31,$1.49 ,7909,organic,2019,Indianapolis,IN,2083,1.49,7909,2083,11784.41
2019-03-31,$0.99 ,248177,conventional,2019,Jacksonville,FL,2440,0.99,248177,2440,245695.23
2019-03-31,$1.62 ,6714,organic,2019,Jacksonville,FL,2440,1.62,6714,2440,10876.68
2019-03-31,$0.86 ,446119,conventional,2019,Las Vegas,NV,286,0.86,446119,286,383662.33999999997
2019-03-31,$1.41 ,11055,organic,2019,Las Vegas,NV,286,1.41,11055,286,15587.55
2019-03-31,$1.12 ,2781180,conventional,2019,Los Angeles,CA,111,1.12,2781180,111,3114921.6
2019-03-31,$1.84 ,88334,organic,2019,Los Angeles,CA,111,1.84,88334,111,162534.56
2019-03-31,$1.08 ,106108,conventional,2019,Louisville,KY,2101,1.08,106108,2101,114596.64000000001
2019-03-31,$1.84 ,5812,organic,2019,Louisville,KY,2101,1.84,5812,2101,10694.08
2019-03-31,$0.92 ,268543,conventional,2019,Nashville,TN,2022,0.92,268543,2022,247059.56
2019-03-31,$1.77 ,10728,organic,2019,Nashville,TN,2022,1.77,10728,2022,18988.56
2019-03-31,$0.93 ,324225,conventional,2019,New Orleans,LA,1954,0.93,324225,1954,301529.25
2019-03-31,$1.36 ,5910,organic,2019,New Orleans,LA,1954,1.36,5910,1954,8037.6
2019-03-31,$1.33 ,1550907,conventional,2019,New York,NY,2794,1.33,1550907,2794,2062706.31
2019-03-31,$1.57 ,117494,organic,2019,New York,NY,2794,1.57,117494,2794,184465.58000000002
2019-03-31,$0.95 ,571622,conventional,2019,Orlando,FL,2617,0.95,571622,2617,543040.9
2019-03-31,$1.53 ,16021,organic,2019,Orlando,FL,2617,1.53,16021,2617,24512.13
2019-03-31,$1.27 ,488869,conventional,2019,Philadelphia,PA,2759,1.27,488869,2759,620863.63
2019-03-31,$1.47 ,32534,organic,2019,Philadelphia,PA,2759,1.47,32534,2759,47824.979999999996
2019-03-31,$0.71 ,1512412,conventional,2019,PhoenixTucson,AZ,482,0.71,1512412,482,1073812.52
2019-03-31,$1.24 ,27966,organic,2019,PhoenixTucson,AZ,482,1.24,27966,482,34677.84
2019-03-31,$0.97 ,138940,conventional,2019,Pittsburgh,PA,2445,0.97,138940,2445,134771.8
2019-03-31,$1.59 ,6458,organic,2019,Pittsburgh,PA,2445,1.59,6458,2445,10268.220000000001
2019-03-31,$1.23 ,541650,conventional,2019,Portland,OR,855,1.23,541650,855,666229.5
2019-03-31,$1.77 ,31844,organic,2019,Portland,OR,855,1.77,31844,855,56363.88
2019-03-31,$1.07 ,374962,conventional,2019,RaleighGreensboro,NC,2557,1.07,374962,2557,401209.34
2019-03-31,$1.57 ,19879,organic,2019,RaleighGreensboro,NC,2557,1.57,19879,2557,31210.030000000002
2019-03-31,$1.06 ,277097,conventional,2019,RichmondNorfolk,VA,2632,1.06,277097,2632,293722.82
2019-03-31,$1.68 ,13804,organic,2019,RichmondNorfolk,VA,2632,1.68,13804,2632,23190.719999999998
2019-03-31,$1.22 ,508877,conventional,2019,Sacramento,CA,277,1.22,508877,277,620829.94
2019-03-31,$1.76 ,12298,organic,2019,Sacramento,CA,277,1.76,12298,277,21644.48
2019-03-31,$1.18 ,468291,conventional,2019,San Diego,CA,253,1.18,468291,253,552583.38
2019-03-31,$1.85 ,21367,organic,2019,San Diego,CA,253,1.85,21367,253,39528.950000000004
2019-03-31,$1.45 ,760618,conventional,2019,San Francisco,CA,283,1.45,760618,283,1102896.0999999999
2019-03-31,$1.92 ,44179,organic,2019,San Francisco,CA,283,1.92,44179,283,84823.68
2019-03-31,$1.47 ,442948,conventional,2019,Seattle,WA,1029,1.47,442948,1029,651133.5599999999
2019-03-31,$1.37 ,100070,organic,2019,Seattle,WA,1029,1.37,100070,1029,137095.90000000002
2019-03-31,$1.33 ,66635,conventional,2019,Spokane,WA,1097,1.33,66635,1097,88624.55
2019-03-31,$1.94 ,4600,organic,2019,Spokane,WA,1097,1.94,4600,1097,8924.0
2019-03-31,$1.04 ,211140,conventional,2019,St. Louis,MO,1841,1.04,211140,1841,219585.6
2019-03-31,$2.29 ,5571,organic,2019,St. Louis,MO,1841,2.29,5571,1841,12757.59
2019-03-31,$1.11 ,78188,conventional,2019,Syracuse,NY,2693,1.11,78188,2693,86788.68000000001
2019-03-31,$1.60 ,4123,organic,2019,Syracuse,NY,2693,1.6,4123,2693,6596.8
2019-03-31,$0.97 ,614955,conventional,2019,Tampa,FL,2636,0.97,614955,2636,596506.35
2019-03-31,$1.46 ,14171,organic,2019,Tampa,FL,2636,1.46,14171,2636,20689.66
2019-04-07,$0.84 ,145373,conventional,2019,Albany,NY,2832,0.84,145373,2832,122113.31999999999
2019-04-07,$1.75 ,2610,organic,2019,Albany,NY,2832,1.75,2610,2832,4567.5
2019-04-07,$1.00 ,677251,conventional,2019,Atlanta,GA,2199,1.0,677251,2199,677251.0
2019-04-07,$1.63 ,24590,organic,2019,Atlanta,GA,2199,1.63,24590,2199,40081.7
2019-04-07,$1.36 ,903186,conventional,2019,BaltimoreWashington,MD,2679,1.36,903186,2679,1228332.9600000002
2019-04-07,$1.53 ,62235,organic,2019,BaltimoreWashington,MD,2679,1.53,62235,2679,95219.55
2019-04-07,$1.21 ,121324,conventional,2019,Boise,ID,827,1.21,121324,827,146802.04
2019-04-07,$1.67 ,4179,organic,2019,Boise,ID,827,1.67,4179,827,6978.929999999999
2019-04-07,$1.26 ,757685,conventional,2019,Boston,MA,2998,1.26,757685,2998,954683.1
2019-04-07,$1.82 ,22939,organic,2019,Boston,MA,2998,1.82,22939,2998,41748.98
2019-04-07,$1.16 ,188950,conventional,2019,BuffaloRochester,NY,2552,1.16,188950,2552,219181.99999999997
2019-04-07,$1.58 ,11316,organic,2019,BuffaloRochester,NY,2552,1.58,11316,2552,17879.280000000002
2019-04-07,$0.90 ,385154,conventional,2019,Charlotte,NC,2428,0.9,385154,2428,346638.60000000003
2019-04-07,$1.62 ,16612,organic,2019,Charlotte,NC,2428,1.62,16612,2428,26911.440000000002
2019-04-07,$1.21 ,908623,conventional,2019,Chicago,IL,2030,1.21,908623,2030,1099433.83
2019-04-07,$1.72 ,33821,organic,2019,Chicago,IL,2030,1.72,33821,2030,58172.12
2019-04-07,$0.99 ,303412,conventional,2019,CincinnatiDayton,OH,2190,0.99,303412,2190,300377.88
2019-04-07,$1.72 ,18347,organic,2019,CincinnatiDayton,OH,2190,1.72,18347,2190,31556.84
2019-04-07,$0.98 ,244537,conventional,2019,Columbus,OH,2261,0.98,244537,2261,239646.26
2019-04-07,$1.83 ,10596,organic,2019,Columbus,OH,2261,1.83,10596,2261,19390.68
2019-04-07,$0.78 ,1558702,conventional,2019,DallasFtWorth,TX,1449,0.78,1558702,1449,1215787.56
