Date,Average_price($/unit) ,Total_Volume (units),Type,Year,City,State,Mileage (miles)
2017-09-03,$1.26 ,9274,organic,2017,Grand Rapids, MI,2193
2017-09-03,$1.53 ,212829,conventional,2017,HarrisburgScranton, PA,2717
2017-09-03,$1.72 ,16442,organic,2017,HarrisburgScranton, PA,2717
2017-09-03,$1.74 ,224636,conventional,2017,HartfordSpringfield, CT,2906
2017-09-03,$2.21 ,14956,organic,2017,HartfordSpringfield, CT,2906
2017-09-03,$1.19 ,852111,conventional,2017,Houston, TX,1656
2017-09-03,$1.85 ,16833,organic,2017,Houston, TX,1656
2017-09-03,$1.70 ,145552,conventional,2017,Indianapolis, IN,2083
2017-09-03,$1.73 ,8777,organic,2017,Indianapolis, IN,2083
2017-09-03,$1.88 ,147242,conventional,2017,Jacksonville, FL,2440
2017-09-03,$2.42 ,3201,organic,2017,Jacksonville, FL,2440
2017-09-03,$1.53 ,204092,conventional,2017,Las Vegas, NV,286
2017-09-03,$2.64 ,6092,organic,2017,Las Vegas, NV,286
2017-09-03,$1.61 ,2176974,conventional,2017,Los Angeles, CA,111
2017-09-03,$2.11 ,70420,organic,2017,Los Angeles, CA,111
2017-09-03,$1.64 ,80371,conventional,2017,Louisville, KY,2101
2017-09-03,$1.98 ,3582,organic,2017,Louisville, KY,2101
2017-09-03,$1.34 ,188702,conventional,2017,Nashville, TN,2022
2017-09-03,$2.04 ,8629,organic,2017,Nashville, TN,2022
2017-09-03,$1.57 ,227168,conventional,2017,New Orleans, LA,1954
2017-09-03,$1.50 ,7149,organic,2017,New Orleans, LA,1954
2017-09-03,$1.80 ,1077993,conventional,2017,New York, NY,2794
2017-09-03,$2.14 ,82176,organic,2017,New York, NY,2794
2017-09-03,$1.80 ,295897,conventional,2017,Orlando, FL,2617
2017-09-03,$2.45 ,5470,organic,2017,Orlando, FL,2617
2017-09-03,$1.70 ,363905,conventional,2017,Philadelphia, PA,2759
2017-09-03,$1.85 ,27087,organic,2017,Philadelphia, PA,2759
2017-09-03,$1.20 ,727912,conventional,2017,PhoenixTucson, AZ,482
2017-09-03,$1.86 ,11277,organic,2017,PhoenixTucson, AZ,482
2017-09-03,$1.31 ,104937,conventional,2017,Pittsburgh, PA,2445
2017-09-03,$1.50 ,8524,organic,2017,Pittsburgh, PA,2445
2017-09-03,$1.76 ,415131,conventional,2017,Portland, OR,855
2017-09-03,$2.84 ,17418,organic,2017,Portland, OR,855
2017-09-03,$1.54 ,263533,conventional,2017,RaleighGreensboro, NC,2557
2017-09-03,$2.97 ,14053,organic,2017,RaleighGreensboro, NC,2557
2017-09-03,$1.44 ,208007,conventional,2017,RichmondNorfolk, VA,2632
2017-09-03,$2.05 ,12473,organic,2017,RichmondNorfolk, VA,2632
2017-09-03,$1.79 ,358169,conventional,2017,Sacramento, CA,277
2017-09-03,$2.15 ,8230,organic,2017,Sacramento, CA,277
2017-09-03,$1.52 ,402400,conventional,2017,San Diego, CA,253
2017-09-03,$2.01 ,15165,organic,2017,San Diego, CA,253
2017-09-03,$1.78 ,667860,conventional,2017,San Francisco, CA,283
2017-09-03,$2.08 ,22836,organic,2017,San Francisco, CA,283
2017-09-03,$1.94 ,409075,conventional,2017,Seattle, WA,1029
2017-09-03,$2.89 ,30854,organic,2017,Seattle, WA,1029
2017-09-03,$1.58 ,75841,conventional,2017,Spokane, WA,1097
2017-09-03,$2.93 ,3048,organic,2017,Spokane, WA,1097
2017-09-03,$1.69 ,155772,conventional,2017,St. Louis, MO,1841
2017-09-03,$2.81 ,4112,organic,2017,St. Louis, MO,1841
2017-09-03,$1.64 ,59583,conventional,2017,Syracuse, NY,2693
2017-09-03,$1.51 ,3798,organic,2017,Syracuse, NY,2693
2017-09-03,$1.89 ,294706,conventional,2017,Tampa, FL,2636
2017-09-03,$1.74 ,2478,organic,2017,Tampa, FL,2636
2017-09-10,$1.78 ,99646,conventional,2017,Albany, NY,2832
2017-09-10,$1.78 ,3140,organic,2017,Albany, NY,2832
2017-09-10,$1.54 ,466989,conventional,2017,Atlanta, GA,2199
2017-09-10,$2.59 ,13956,organic,2017,Atlanta, GA,2199
2017-09-10,$1.57 ,660104,conventional,2017,BaltimoreWashington, MD,2679
2017-09-10,$1.59 ,63284,organic,2017,BaltimoreWashington, MD,2679
2017-09-10,$1.76 ,66479,conventional,2017,Boise, ID,827
2017-09-10,$2.63 ,1600,organic,2017,Boise, ID,827
2017-09-10,$1.63 ,524513,conventional,2017,Boston, MA,2998
2017-09-10,$1.74 ,25480,organic,2017,Boston, MA,2998
2017-09-10,$1.46 ,142197,conventional,2017,BuffaloRochester, NY,2552
2017-09-10,$1.80 ,4947,organic,2017,BuffaloRochester, NY,2552
2017-09-10,$1.69 ,187823,conventional,2017,Charlotte, NC,2428
2017-09-10,$2.80 ,10287,organic,2017,Charlotte, NC,2428
2017-09-10,$2.02 ,590590,conventional,2017,Chicago, IL,2030
2017-09-10,$1.96 ,26481,organic,2017,Chicago, IL,2030
2017-09-10,$1.75 ,210181,conventional,2017,CincinnatiDayton, OH,2190
2017-09-10,$2.15 ,9884,organic,2017,CincinnatiDayton, OH,2190
2017-09-10,$1.68 ,135633,conventional,2017,Columbus, OH,2261
2017-09-10,$2.13 ,7365,organic,2017,Columbus, OH,2261
2017-09-10,$1.20 ,997275,conventional,2017,DallasFtWorth, TX,1449
2017-09-10,$1.81 ,24831,organic,2017,DallasFtWorth, TX,1449
2017-09-10,$1.56 ,585138,conventional,2017,Denver, CO,1032
2017-09-10,$2.06 ,23549,organic,2017,Denver, CO,1032
2017-09-10,$1.80 ,251098,conventional,2017,Detroit, MI,2296
2017-09-10,$1.88 ,19288,organic,2017,Detroit, MI,2296
2017-09-10,$1.86 ,111734,conventional,2017,Grand Rapids, MI,2193
2017-09-10,$1.40 ,8021,organic,2017,Grand Rapids, MI,2193
2017-09-10,$1.51 ,180875,conventional,2017,HarrisburgScranton, PA,2717
2017-09-10,$1.51 ,24664,organic,2017,HarrisburgScranton, PA,2717
2017-09-10,$1.57 ,243134,conventional,2017,HartfordSpringfield, CT,2906
2017-09-10,$2.08 ,18017,organic,2017,HartfordSpringfield, CT,2906
2017-09-10,$1.10 ,1138316,conventional,2017,Houston, TX,1656
2017-09-10,$1.80 ,12935,organic,2017,Houston, TX,1656
2017-09-10,$1.86 ,139315,conventional,2017,Indianapolis, IN,2083
2017-09-10,$1.69 ,8688,organic,2017,Indianapolis, IN,2083
2017-09-10,$1.77 ,117343,conventional,2017,Jacksonville, FL,2440
2017-09-10,$2.35 ,4093,organic,2017,Jacksonville, FL,2440
2017-09-10,$1.49 ,215393,conventional,2017,Las Vegas, NV,286
2017-09-10,$2.59 ,6985,organic,2017,Las Vegas, NV,286
2017-09-10,$1.74 ,1969052,conventional,2017,Los Angeles, CA,111
2017-09-10,$2.32 ,64680,organic,2017,Los Angeles, CA,111
2017-09-10,$1.65 ,78605,conventional,2017,Louisville, KY,2101
2017-09-10,$2.00 ,3518,organic,2017,Louisville, KY,2101
2017-09-10,$1.42 ,176082,conventional,2017,Nashville, TN,2022
2017-09-10,$2.15 ,9103,organic,2017,Nashville, TN,2022
2017-09-10,$1.62 ,217336,conventional,2017,New Orleans, LA,1954
2017-09-10,$1.63 ,6602,organic,2017,New Orleans, LA,1954
2017-09-10,$1.61 ,1150959,conventional,2017,New York, NY,2794
2017-09-10,$2.07 ,90179,organic,2017,New York, NY,2794
2017-09-10,$1.70 ,253628,conventional,2017,Orlando, FL,2617
2017-09-10,$2.12 ,5927,organic,2017,Orlando, FL,2617
2017-09-10,$1.54 ,358609,conventional,2017,Philadelphia, PA,2759
2017-09-10,$1.67 ,34277,organic,2017,Philadelphia, PA,2759
2017-09-10,$1.20 ,727628,conventional,2017,PhoenixTucson, AZ,482
2017-09-10,$1.85 ,11907,organic,2017,PhoenixTucson, AZ,482
2017-09-10,$1.31 ,100074,conventional,2017,Pittsburgh, PA,2445
2017-09-10,$1.48 ,9268,organic,2017,Pittsburgh, PA,2445
2017-09-10,$1.87 ,384537,conventional,2017,Portland, OR,855
2017-09-10,$2.84 ,14781,organic,2017,Portland, OR,855
2017-09-10,$1.57 ,250328,conventional,2017,RaleighGreensboro, NC,2557
2017-09-10,$2.89 ,13472,organic,2017,RaleighGreensboro, NC,2557
2017-09-10,$1.47 ,192455,conventional,2017,RichmondNorfolk, VA,2632
2017-09-10,$2.00 ,13662,organic,2017,RichmondNorfolk, VA,2632
2017-09-10,$1.63 ,361079,conventional,2017,Sacramento, CA,277
2017-09-10,$1.96 ,8035,organic,2017,Sacramento, CA,277
2017-09-10,$1.71 ,351223,conventional,2017,San Diego, CA,253
2017-09-10,$2.37 ,12771,organic,2017,San Diego, CA,253
2017-09-10,$1.71 ,688636,conventional,2017,San Francisco, CA,283
2017-09-10,$2.05 ,28335,organic,2017,San Francisco, CA,283
2017-09-10,$2.07 ,388099,conventional,2017,Seattle, WA,1029
2017-09-10,$2.87 ,27205,organic,2017,Seattle, WA,1029
2017-09-10,$1.89 ,57494,conventional,2017,Spokane, WA,1097
2017-09-10,$2.86 ,2914,organic,2017,Spokane, WA,1097
2017-09-10,$1.47 ,197546,conventional,2017,St. Louis, MO,1841
2017-09-10,$2.69 ,5158,organic,2017,St. Louis, MO,1841
2017-09-10,$1.59 ,72483,conventional,2017,Syracuse, NY,2693
2017-09-10,$1.80 ,2095,organic,2017,Syracuse, NY,2693
2017-09-10,$1.76 ,246732,conventional,2017,Tampa, FL,2636
2017-09-10,$1.76 ,3549,organic,2017,Tampa, FL,2636
2017-09-17,$1.41 ,80109,conventional,2017,Albany, NY,2832
2017-09-17,$1.55 ,3431,organic,2017,Albany, NY,2832
2017-09-17,$1.59 ,392935,conventional,2017,Atlanta, GA,2199
2017-09-17,$2.54 ,17292,organic,2017,Atlanta, GA,2199
2017-09-17,$1.58 ,664502,conventional,2017,BaltimoreWashington, MD,2679
2017-09-17,$1.54 ,59453,organic,2017,BaltimoreWashington, MD,2679
2017-09-17,$1.73 ,65336,conventional,2017,Boise, ID,827
2017-09-17,$2.65 ,1492,organic,2017,Boise, ID,827
2017-09-17,$1.58 ,462797,conventional,2017,Boston, MA,2998
2017-09-17,$1.56 ,31066,organic,2017,Boston, MA,2998
2017-09-17,$1.37 ,140653,conventional,2017,BuffaloRochester, NY,2552
2017-09-17,$1.47 ,7698,organic,2017,BuffaloRochester, NY,2552
2017-09-17,$1.61 ,192447,conventional,2017,Charlotte, NC,2428
2017-09-17,$2.77 ,8821,organic,2017,Charlotte, NC,2428
2017-09-17,$2.15 ,553215,conventional,2017,Chicago, IL,2030
2017-09-17,$2.13 ,28048,organic,2017,Chicago, IL,2030
2017-09-17,$1.79 ,184435,conventional,2017,CincinnatiDayton, OH,2190
2017-09-17,$2.14 ,11957,organic,2017,CincinnatiDayton, OH,2190
2017-09-17,$1.70 ,120601,conventional,2017,Columbus, OH,2261
2017-09-17,$2.03 ,7548,organic,2017,Columbus, OH,2261
2017-09-17,$1.24 ,982833,conventional,2017,DallasFtWorth, TX,1449
2017-09-17,$1.79 ,20021,organic,2017,DallasFtWorth, TX,1449
2017-09-17,$1.47 ,557213,conventional,2017,Denver, CO,1032
2017-09-17,$2.02 ,22029,organic,2017,Denver, CO,1032
2017-09-17,$1.84 ,231672,conventional,2017,Detroit, MI,2296
2017-09-17,$1.85 ,17462,organic,2017,Detroit, MI,2296
2017-09-17,$1.99 ,100499,conventional,2017,Grand Rapids, MI,2193
2017-09-17,$1.40 ,8378,organic,2017,Grand Rapids, MI,2193
2017-09-17,$1.46 ,189036,conventional,2017,HarrisburgScranton, PA,2717
2017-09-17,$1.51 ,20995,organic,2017,HarrisburgScranton, PA,2717
2017-09-17,$1.54 ,222593,conventional,2017,HartfordSpringfield, CT,2906
2017-09-17,$1.96 ,18573,organic,2017,HartfordSpringfield, CT,2906
2017-09-17,$1.20 ,964460,conventional,2017,Houston, TX,1656
2017-09-17,$1.92 ,23280,organic,2017,Houston, TX,1656
2017-09-17,$1.86 ,126434,conventional,2017,Indianapolis, IN,2083
2017-09-17,$1.73 ,8437,organic,2017,Indianapolis, IN,2083
2017-09-17,$1.73 ,141726,conventional,2017,Jacksonville, FL,2440
2017-09-17,$2.58 ,3994,organic,2017,Jacksonville, FL,2440
2017-09-17,$1.58 ,201029,conventional,2017,Las Vegas, NV,286
2017-09-17,$2.39 ,5487,organic,2017,Las Vegas, NV,286
2017-09-17,$1.73 ,1865690,conventional,2017,Los Angeles, CA,111
2017-09-17,$2.32 ,64855,organic,2017,Los Angeles, CA,111
2017-09-17,$1.73 ,68830,conventional,2017,Louisville, KY,2101
2017-09-17,$2.12 ,3779,organic,2017,Louisville, KY,2101
2017-09-17,$1.48 ,167440,conventional,2017,Nashville, TN,2022
2017-09-17,$2.19 ,8579,organic,2017,Nashville, TN,2022
2017-09-17,$1.62 ,219275,conventional,2017,New Orleans, LA,1954
2017-09-17,$1.89 ,6312,organic,2017,New Orleans, LA,1954
2017-09-17,$1.61 ,1154925,conventional,2017,New York, NY,2794
2017-09-17,$2.08 ,70931,organic,2017,New York, NY,2794
2017-09-17,$1.76 ,271882,conventional,2017,Orlando, FL,2617
2017-09-17,$2.65 ,5500,organic,2017,Orlando, FL,2617
2017-09-17,$1.54 ,366240,conventional,2017,Philadelphia, PA,2759
2017-09-17,$1.62 ,30696,organic,2017,Philadelphia, PA,2759
2017-09-17,$1.22 ,731289,conventional,2017,PhoenixTucson, AZ,482
2017-09-17,$1.82 ,12009,organic,2017,PhoenixTucson, AZ,482
2017-09-17,$1.29 ,104613,conventional,2017,Pittsburgh, PA,2445
2017-09-17,$1.43 ,10258,organic,2017,Pittsburgh, PA,2445
2017-09-17,$1.83 ,378221,conventional,2017,Portland, OR,855
2017-09-17,$2.83 ,14322,organic,2017,Portland, OR,855
2017-09-17,$1.47 ,274561,conventional,2017,RaleighGreensboro, NC,2557
2017-09-17,$2.92 ,10297,organic,2017,RaleighGreensboro, NC,2557
2017-09-17,$1.44 ,200633,conventional,2017,RichmondNorfolk, VA,2632
2017-09-17,$1.59 ,14825,organic,2017,RichmondNorfolk, VA,2632
2017-09-17,$1.61 ,354589,conventional,2017,Sacramento, CA,277
2017-09-17,$1.92 ,9175,organic,2017,Sacramento, CA,277
2017-09-17,$1.71 ,341163,conventional,2017,San Diego, CA,253
2017-09-17,$2.39 ,12674,organic,2017,San Diego, CA,253
2017-09-17,$1.81 ,648319,conventional,2017,San Francisco, CA,283
2017-09-17,$2.04 ,32192,organic,2017,San Francisco, CA,283
2017-09-17,$1.88 ,431277,conventional,2017,Seattle, WA,1029
2017-09-17,$2.86 ,21772,organic,2017,Seattle, WA,1029
2017-09-17,$1.66 ,65219,conventional,2017,Spokane, WA,1097
2017-09-17,$2.94 ,2375,organic,2017,Spokane, WA,1097
2017-09-17,$1.72 ,122735,conventional,2017,St. Louis, MO,1841
2017-09-17,$2.71 ,5270,organic,2017,St. Louis, MO,1841
2017-09-17,$1.38 ,62353,conventional,2017,Syracuse, NY,2693
2017-09-17,$1.43 ,4675,organic,2017,Syracuse, NY,2693
2017-09-17,$1.76 ,304682,conventional,2017,Tampa, FL,2636
2017-09-17,$1.78 ,1250,organic,2017,Tampa, FL,2636
2017-09-24,$1.64 ,68540,conventional,2017,Albany, NY,2832
2017-09-24,$1.42 ,3627,organic,2017,Albany, NY,2832
2017-09-24,$1.50 ,403780,conventional,2017,Atlanta, GA,2199
2017-09-24,$2.56 ,18912,organic,2017,Atlanta, GA,2199
2017-09-24,$1.59 ,676499,conventional,2017,BaltimoreWashington, MD,2679
2017-09-24,$1.53 ,62465,organic,2017,BaltimoreWashington, MD,2679
2017-09-24,$1.78 ,56672,conventional,2017,Boise, ID,827
2017-09-24,$2.64 ,1412,organic,2017,Boise, ID,827
2017-09-24,$1.62 ,498020,conventional,2017,Boston, MA,2998
2017-09-24,$1.56 ,31133,organic,2017,Boston, MA,2998
2017-09-24,$1.42 ,121502,conventional,2017,BuffaloRochester, NY,2552
2017-09-24,$1.40 ,10081,organic,2017,BuffaloRochester, NY,2552
2017-09-24,$1.72 ,186924,conventional,2017,Charlotte, NC,2428
2017-09-24,$2.55 ,10375,organic,2017,Charlotte, NC,2428
2017-09-24,$2.07 ,551896,conventional,2017,Chicago, IL,2030
2017-09-24,$1.92 ,33347,organic,2017,Chicago, IL,2030
2017-09-24,$1.79 ,182715,conventional,2017,CincinnatiDayton, OH,2190
2017-09-24,$2.20 ,16058,organic,2017,CincinnatiDayton, OH,2190
2017-09-24,$1.69 ,120873,conventional,2017,Columbus, OH,2261
2017-09-24,$2.22 ,10489,organic,2017,Columbus, OH,2261
2017-09-24,$1.29 ,946384,conventional,2017,DallasFtWorth, TX,1449
2017-09-24,$1.68 ,21509,organic,2017,DallasFtWorth, TX,1449
2017-09-24,$1.60 ,499762,conventional,2017,Denver, CO,1032
2017-09-24,$1.69 ,6555,organic,2017,Denver, CO,1032
2017-09-24,$1.82 ,234793,conventional,2017,Detroit, MI,2296
2017-09-24,$2.08 ,24482,organic,2017,Detroit, MI,2296
2017-09-24,$1.96 ,113273,conventional,2017,Grand Rapids, MI,2193
2017-09-24,$1.46 ,8043,organic,2017,Grand Rapids, MI,2193
2017-09-24,$1.44 ,209982,conventional,2017,HarrisburgScranton, PA,2717
2017-09-24,$1.47 ,23811,organic,2017,HarrisburgScranton, PA,2717
2017-09-24,$1.59 ,228616,conventional,2017,HartfordSpringfield, CT,2906
2017-09-24,$1.82 ,19612,organic,2017,HartfordSpringfield, CT,2906
2017-09-24,$1.25 ,949770,conventional,2017,Houston, TX,1656
2017-09-24,$1.91 ,28280,organic,2017,Houston, TX,1656
2017-09-24,$1.74 ,135854,conventional,2017,Indianapolis, IN,2083
2017-09-24,$1.75 ,7919,organic,2017,Indianapolis, IN,2083
2017-09-24,$1.82 ,130571,conventional,2017,Jacksonville, FL,2440
2017-09-24,$2.57 ,5041,organic,2017,Jacksonville, FL,2440
2017-09-24,$1.61 ,192285,conventional,2017,Las Vegas, NV,286
2017-09-24,$2.25 ,5491,organic,2017,Las Vegas, NV,286
2017-09-24,$1.75 ,1760610,conventional,2017,Los Angeles, CA,111
2017-09-24,$2.03 ,73696,organic,2017,Los Angeles, CA,111
2017-09-24,$1.88 ,59541,conventional,2017,Louisville, KY,2101
2017-09-24,$2.21 ,4157,organic,2017,Louisville, KY,2101
2017-09-24,$1.66 ,159412,conventional,2017,Nashville, TN,2022
2017-09-24,$2.24 ,8918,organic,2017,Nashville, TN,2022
2017-09-24,$1.70 ,205977,conventional,2017,New Orleans, LA,1954
2017-09-24,$1.89 ,6852,organic,2017,New Orleans, LA,1954
2017-09-24,$1.65 ,1178504,conventional,2017,New York, NY,2794
2017-09-24,$2.06 ,70365,organic,2017,New York, NY,2794
2017-09-24,$1.83 ,263802,conventional,2017,Orlando, FL,2617
2017-09-24,$2.31 ,7565,organic,2017,Orlando, FL,2617
2017-09-24,$1.58 ,383655,conventional,2017,Philadelphia, PA,2759
2017-09-24,$1.57 ,34499,organic,2017,Philadelphia, PA,2759
2017-09-24,$1.24 ,685443,conventional,2017,PhoenixTucson, AZ,482
2017-09-24,$1.81 ,12410,organic,2017,PhoenixTucson, AZ,482
2017-09-24,$1.32 ,102663,conventional,2017,Pittsburgh, PA,2445
2017-09-24,$1.42 ,11807,organic,2017,Pittsburgh, PA,2445
2017-09-24,$1.82 ,354181,conventional,2017,Portland, OR,855
2017-09-24,$2.81 ,13514,organic,2017,Portland, OR,855
2017-09-24,$1.54 ,273061,conventional,2017,RaleighGreensboro, NC,2557
2017-09-24,$2.38 ,14971,organic,2017,RaleighGreensboro, NC,2557
2017-09-24,$1.47 ,206720,conventional,2017,RichmondNorfolk, VA,2632
2017-09-24,$1.76 ,14076,organic,2017,RichmondNorfolk, VA,2632
2017-09-24,$1.70 ,314818,conventional,2017,Sacramento, CA,277
2017-09-24,$1.89 ,7344,organic,2017,Sacramento, CA,277
2017-09-24,$1.74 ,330960,conventional,2017,San Diego, CA,253
2017-09-24,$2.23 ,14174,organic,2017,San Diego, CA,253
2017-09-24,$1.76 ,653751,conventional,2017,San Francisco, CA,283
2017-09-24,$2.06 ,19095,organic,2017,San Francisco, CA,283
2017-09-24,$1.99 ,367469,conventional,2017,Seattle, WA,1029
2017-09-24,$2.83 ,23238,organic,2017,Seattle, WA,1029
2017-09-24,$1.84 ,54348,conventional,2017,Spokane, WA,1097
2017-09-24,$2.95 ,2418,organic,2017,Spokane, WA,1097
2017-09-24,$1.83 ,144891,conventional,2017,St. Louis, MO,1841
2017-09-24,$2.49 ,2936,organic,2017,St. Louis, MO,1841
2017-09-24,$1.47 ,53869,conventional,2017,Syracuse, NY,2693
2017-09-24,$1.40 ,6417,organic,2017,Syracuse, NY,2693
2017-09-24,$1.86 ,293617,conventional,2017,Tampa, FL,2636
2017-09-24,$1.85 ,4633,organic,2017,Tampa, FL,2636
2017-10-01,$1.69 ,71205,conventional,2017,Albany, NY,2832
2017-10-01,$1.59 ,3424,organic,2017,Albany, NY,2832
2017-10-01,$1.55 ,421235,conventional,2017,Atlanta, GA,2199
2017-10-01,$2.75 ,13558,organic,2017,Atlanta, GA,2199
2017-10-01,$1.59 ,705452,conventional,2017,BaltimoreWashington, MD,2679
2017-10-01,$1.62 ,48973,organic,2017,BaltimoreWashington, MD,2679
2017-10-01,$1.80 ,58603,conventional,2017,Boise, ID,827
2017-10-01,$2.79 ,1373,organic,2017,Boise, ID,827
2017-10-01,$1.62 ,482272,conventional,2017,Boston, MA,2998
2017-10-01,$1.61 ,26719,organic,2017,Boston, MA,2998
2017-10-01,$1.53 ,96292,conventional,2017,BuffaloRochester, NY,2552
2017-10-01,$1.39 ,11487,organic,2017,BuffaloRochester, NY,2552
2017-10-01,$1.76 ,180280,conventional,2017,Charlotte, NC,2428
2017-10-01,$2.82 ,8276,organic,2017,Charlotte, NC,2428
2017-10-01,$2.14 ,537709,conventional,2017,Chicago, IL,2030
2017-10-01,$1.84 ,31904,organic,2017,Chicago, IL,2030
2017-10-01,$1.86 ,183684,conventional,2017,CincinnatiDayton, OH,2190
2017-10-01,$2.01 ,12768,organic,2017,CincinnatiDayton, OH,2190
2017-10-01,$1.72 ,118344,conventional,2017,Columbus, OH,2261
2017-10-01,$1.91 ,9352,organic,2017,Columbus, OH,2261
2017-10-01,$1.30 ,893388,conventional,2017,DallasFtWorth, TX,1449
2017-10-01,$1.70 ,21221,organic,2017,DallasFtWorth, TX,1449
2017-10-01,$1.47 ,605235,conventional,2017,Denver, CO,1032
2017-10-01,$1.93 ,10633,organic,2017,Denver, CO,1032
2017-10-01,$1.88 ,215840,conventional,2017,Detroit, MI,2296
2017-10-01,$1.75 ,21754,organic,2017,Detroit, MI,2296
2017-10-01,$2.09 ,97412,conventional,2017,Grand Rapids, MI,2193
2017-10-01,$1.44 ,12552,organic,2017,Grand Rapids, MI,2193
2017-10-01,$1.45 ,213952,conventional,2017,HarrisburgScranton, PA,2717
2017-10-01,$1.50 ,22744,organic,2017,HarrisburgScranton, PA,2717
2017-10-01,$1.60 ,250058,conventional,2017,HartfordSpringfield, CT,2906
2017-10-01,$2.06 ,13828,organic,2017,HartfordSpringfield, CT,2906
2017-10-01,$1.29 ,991939,conventional,2017,Houston, TX,1656
2017-10-01,$1.89 ,23588,organic,2017,Houston, TX,1656
2017-10-01,$1.84 ,129000,conventional,2017,Indianapolis, IN,2083
2017-10-01,$1.68 ,7780,organic,2017,Indianapolis, IN,2083
2017-10-01,$2.00 ,128593,conventional,2017,Jacksonville, FL,2440
2017-10-01,$2.99 ,2820,organic,2017,Jacksonville, FL,2440
2017-10-01,$1.61 ,189529,conventional,2017,Las Vegas, NV,286
2017-10-01,$2.24 ,5292,organic,2017,Las Vegas, NV,286
2017-10-01,$1.77 ,1697029,conventional,2017,Los Angeles, CA,111
2017-10-01,$2.10 ,65406,organic,2017,Los Angeles, CA,111
2017-10-01,$1.89 ,62181,conventional,2017,Louisville, KY,2101
2017-10-01,$2.29 ,3102,organic,2017,Louisville, KY,2101
2017-10-01,$1.70 ,154957,conventional,2017,Nashville, TN,2022
2017-10-01,$2.22 ,8230,organic,2017,Nashville, TN,2022
2017-10-01,$1.72 ,227535,conventional,2017,New Orleans, LA,1954
2017-10-01,$1.97 ,3769,organic,2017,New Orleans, LA,1954
2017-10-01,$1.67 ,1201891,conventional,2017,New York, NY,2794
2017-10-01,$2.04 ,63623,organic,2017,New York, NY,2794
2017-10-01,$2.00 ,262602,conventional,2017,Orlando, FL,2617
2017-10-01,$2.35 ,8517,organic,2017,Orlando, FL,2617
2017-10-01,$1.62 ,389988,conventional,2017,Philadelphia, PA,2759
2017-10-01,$1.61 ,32036,organic,2017,Philadelphia, PA,2759
2017-10-01,$1.31 ,666473,conventional,2017,PhoenixTucson, AZ,482
2017-10-01,$1.80 ,11072,organic,2017,PhoenixTucson, AZ,482
2017-10-01,$1.33 ,105767,conventional,2017,Pittsburgh, PA,2445
2017-10-01,$1.40 ,11819,organic,2017,Pittsburgh, PA,2445
2017-10-01,$1.84 ,362296,conventional,2017,Portland, OR,855
2017-10-01,$2.86 ,16126,organic,2017,Portland, OR,855
2017-10-01,$1.63 ,249921,conventional,2017,RaleighGreensboro, NC,2557
2017-10-01,$3.00 ,10742,organic,2017,RaleighGreensboro, NC,2557
2017-10-01,$1.54 ,205643,conventional,2017,RichmondNorfolk, VA,2632
2017-10-01,$1.60 ,14274,organic,2017,RichmondNorfolk, VA,2632
2017-10-01,$1.74 ,318071,conventional,2017,Sacramento, CA,277
2017-10-01,$1.86 ,7335,organic,2017,Sacramento, CA,277
2017-10-01,$1.78 ,321741,conventional,2017,San Diego, CA,253
2017-10-01,$2.27 ,13509,organic,2017,San Diego, CA,253
2017-10-01,$1.79 ,660452,conventional,2017,San Francisco, CA,283
